ts,city,station,event,bracket,lo,hi,nbm_high,nbm_sigma,nbm_p,k_yes_bid,k_yes_ask,k_mid,actual_high,settled,nbm_cycle,entry_prob,fee,edge,signal,outcome,pnl
2026-06-25T18:25:39.775632,DAL,KDFW,KXHIGHTDAL-26JUN26,103° or above,103,,96,2,0.0006,1,2,1.5,97,no,17,0.0200,0.0014,-0.0194,0,0,-0.0214
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,77° or below,,77,81,3,0.1217,24,26,25.0,77,yes,17,0.2600,0.0135,-0.1383,0,1,0.7265
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,78° to 79°,78,79,81,3,0.1869,16,18,17.0,77,no,17,0.1800,0.0103,0.0069,0,0,-0.1903
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,80° to 81°,80,81,81,3,0.2576,31,32,31.5,77,no,17,0.3200,0.0152,-0.0624,0,0,-0.3352
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,82° to 83°,82,83,81,3,0.2315,25,26,25.5,77,no,17,0.2600,0.0135,-0.0285,0,0,-0.2735
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,84° to 85°,84,85,81,3,0.1355,3,5,4.0,77,no,17,0.0500,0.0033,0.0855,1,0,-0.0533
2026-06-25T18:25:39.775632,BOS,KBOS,KXHIGHTBOS-26JUN26,86° or above,86,,81,3,0.0668,1,2,1.5,77,no,17,0.0200,0.0014,0.0468,1,0,-0.0214
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,75° or below,,75,75,4,0.5497,25,26,25.5,78,no,17,0.2600,0.0135,0.2897,1,0,-0.2735
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,76° to 77°,76,77,75,4,0.1843,40,41,40.5,78,no,17,0.4100,0.0169,-0.2257,0,0,-0.4269
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,78° to 79°,78,79,75,4,0.1357,20,23,21.5,78,yes,17,0.2300,0.0124,-0.0943,0,1,0.7576
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,80° to 81°,80,81,75,4,0.0782,6,8,7.0,78,no,17,0.0800,0.0052,-0.0018,0,0,-0.0852
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,82° to 83°,82,83,75,4,0.0353,3,5,4.0,78,no,17,0.0500,0.0033,-0.0147,0,0,-0.0533
2026-06-26T18:03:58.792325,NYC,KNYC,KXHIGHNY-26JUN27,84° or above,84,,75,4,0.0168,,1,,78,no,17,0.0100,0.0007,0.0068,1,0,-0.0107
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,73° or below,,73,77,2,0.0401,6,8,7.0,78,no,17,0.0800,0.0052,-0.0399,0,0,-0.0852
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,74° to 75°,74,75,77,2,0.1866,22,23,22.5,78,no,17,0.2300,0.0124,-0.0434,0,0,-0.2424
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,76° to 77°,76,77,77,2,0.3721,40,41,40.5,78,no,17,0.4100,0.0169,-0.0379,0,0,-0.4269
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,78° to 79°,78,79,77,2,0.2956,17,18,17.5,78,yes,17,0.1800,0.0103,0.1156,1,1,0.8097
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,80° to 81°,80,81,77,2,0.0934,6,8,7.0,78,no,17,0.0800,0.0052,0.0134,1,0,-0.0852
2026-06-26T18:03:58.792325,CHI,KMDW,KXHIGHCHI-26JUN27,82° or above,82,,77,2,0.0122,2,4,3.0,78,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,87° or below,,87,92,2,0.0122,,1,,92,no,17,0.0100,0.0007,0.0022,1,0,-0.0107
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,88° to 89°,88,89,92,2,0.0934,3,4,3.5,92,no,17,0.0400,0.0027,0.0534,1,0,-0.0427
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,90° to 91°,90,91,92,2,0.2956,30,36,33.0,92,no,17,0.3600,0.0161,-0.0644,0,0,-0.3761
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,92° to 93°,92,93,92,2,0.3721,58,59,58.5,92,yes,17,0.5900,0.0169,-0.2179,0,1,0.3931
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,94° to 95°,94,95,92,2,0.1866,5,6,5.5,92,no,17,0.0600,0.0039,0.1266,1,0,-0.0639
2026-06-26T18:03:58.792325,MIA,KMIA,KXHIGHMIA-26JUN27,96° or above,96,,92,2,0.0401,1,2,1.5,92,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,93° or below,,93,96,3,0.2023,21,22,21.5,95,no,17,0.2200,0.0120,-0.0177,0,0,-0.2320
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,94° to 95°,94,95,96,3,0.2315,42,43,42.5,95,yes,17,0.4300,0.0172,-0.1985,0,1,0.5528
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,96° to 97°,96,97,96,3,0.2576,30,31,30.5,95,no,17,0.3100,0.0150,-0.0524,0,0,-0.3250
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,98° to 99°,98,99,96,3,0.1869,7,8,7.5,95,no,17,0.0800,0.0052,0.1069,1,0,-0.0852
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,100° to 101°,100,101,96,3,0.0883,1,2,1.5,95,no,17,0.0200,0.0014,0.0683,1,0,-0.0214
2026-06-26T18:03:58.792325,AUS,KAUS,KXHIGHAUS-26JUN27,102° or above,102,,96,3,0.0334,,2,,95,no,17,0.0200,0.0014,0.0134,1,0,-0.0214
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,65° or below,,65,71,1,0.0,,1,,73,no,17,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,66° to 67°,66,67,71,1,0.0002,,1,,73,no,17,0.0100,0.0007,-0.0098,0,0,-0.0107
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,68° to 69°,68,69,71,1,0.0666,3,5,4.0,73,no,17,0.0500,0.0033,0.0166,1,0,-0.0533
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,70° to 71°,70,71,71,1,0.6247,35,38,36.5,73,no,17,0.3800,0.0165,0.2447,1,0,-0.3965
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,72° to 73°,72,73,71,1,0.3023,54,55,54.5,73,yes,17,0.5500,0.0173,-0.2477,0,1,0.4327
2026-06-26T18:03:58.792325,LAX,KLAX,KXHIGHLAX-26JUN27,74° or above,74,,71,1,0.0062,5,6,5.5,73,no,17,0.0600,0.0039,-0.0538,0,0,-0.0639
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,103° or below,,103,107,2,0.0401,4,7,5.5,108,no,17,0.0700,0.0046,-0.0299,0,0,-0.0746
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,104° to 105°,104,105,107,2,0.1866,22,23,22.5,108,no,17,0.2300,0.0124,-0.0434,0,0,-0.2424
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,106° to 107°,106,107,107,2,0.3721,54,55,54.5,108,no,17,0.5500,0.0173,-0.1779,0,0,-0.5673
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,108° to 109°,108,109,107,2,0.2956,14,17,15.5,108,yes,17,0.1700,0.0099,0.1256,1,1,0.8201
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,110° to 111°,110,111,107,2,0.0934,1,3,2.0,108,no,17,0.0300,0.0020,0.0634,1,0,-0.0320
2026-06-26T18:03:58.792325,PHX,KPHX,KXHIGHTPHX-26JUN27,112° or above,112,,107,2,0.0122,1,4,2.5,108,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,94° or below,,94,98,2,0.0401,18,19,18.5,97,no,17,0.1900,0.0108,-0.1499,0,0,-0.2008
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,95° to 96°,95,96,98,2,0.1866,26,29,27.5,97,no,17,0.2900,0.0144,-0.1034,0,0,-0.3044
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,97° to 98°,97,98,98,2,0.3721,40,41,40.5,97,yes,17,0.4100,0.0169,-0.0379,0,1,0.5731
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,99° to 100°,99,100,98,2,0.2956,17,18,17.5,97,no,17,0.1800,0.0103,0.1156,1,0,-0.1903
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,101° to 102°,101,102,98,2,0.0934,1,2,1.5,97,no,17,0.0200,0.0014,0.0734,1,0,-0.0214
2026-06-26T18:03:58.792325,DAL,KDFW,KXHIGHTDAL-26JUN27,103° or above,103,,98,2,0.0122,,1,,97,no,17,0.0100,0.0007,0.0022,1,0,-0.0107
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,73° or below,,73,77,5,0.242,60,61,60.5,72,yes,17,0.6100,0.0167,-0.3680,0,1,0.3733
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,74° to 75°,74,75,77,5,0.1401,12,18,15.0,72,no,17,0.1800,0.0103,-0.0399,0,0,-0.1903
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,76° to 77°,76,77,77,5,0.1577,6,9,7.5,72,no,17,0.0900,0.0057,0.0677,1,0,-0.0957
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,78° to 79°,78,79,77,5,0.1516,8,10,9.0,72,no,17,0.1000,0.0063,0.0516,1,0,-0.1063
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,80° to 81°,80,81,77,5,0.1245,3,5,4.0,72,no,17,0.0500,0.0033,0.0745,1,0,-0.0533
2026-06-26T18:03:58.792325,BOS,KBOS,KXHIGHTBOS-26JUN27,82° or above,82,,77,5,0.1841,1,2,1.5,72,no,17,0.0200,0.0014,0.1641,1,0,-0.0214
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,76° or below,,76,82,3,0.0334,3,4,3.5,82,no,16,0.0400,0.0027,-0.0066,0,0,-0.0427
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,77° to 78°,77,78,82,3,0.0883,19,20,19.5,82,no,16,0.2000,0.0112,-0.1117,0,0,-0.2112
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,79° to 80°,79,80,82,3,0.1869,35,36,35.5,82,no,16,0.3600,0.0161,-0.1731,0,0,-0.3761
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,81° to 82°,81,82,82,3,0.2576,34,35,34.5,82,yes,16,0.3500,0.0159,-0.0924,0,1,0.6341
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,83° to 84°,83,84,82,3,0.2315,7,8,7.5,82,no,16,0.0800,0.0052,0.1515,1,0,-0.0852
2026-06-27T17:22:17.065331,NYC,KNYC,KXHIGHNY-26JUN28,85° or above,85,,82,3,0.2023,2,3,2.5,82,no,16,0.0300,0.0020,0.1723,1,0,-0.0320
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,81° or below,,81,85,2,0.0401,8,11,9.5,82,no,16,0.1100,0.0069,-0.0699,0,0,-0.1169
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,82° to 83°,82,83,85,2,0.1866,30,31,30.5,82,yes,16,0.3100,0.0150,-0.1234,0,1,0.6750
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,84° to 85°,84,85,85,2,0.3721,30,31,30.5,82,no,16,0.3100,0.0150,0.0621,1,0,-0.3250
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,86° to 87°,86,87,85,2,0.2956,29,30,29.5,82,no,16,0.3000,0.0147,-0.0044,0,0,-0.3147
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,88° to 89°,88,89,85,2,0.0934,5,6,5.5,82,no,16,0.0600,0.0039,0.0334,1,0,-0.0639
2026-06-27T17:22:17.065331,CHI,KMDW,KXHIGHCHI-26JUN28,90° or above,90,,85,2,0.0122,2,3,2.5,82,no,16,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,87° or below,,87,92,1,0.0,,1,,92,no,16,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,88° to 89°,88,89,92,1,0.0062,4,6,5.0,92,no,16,0.0600,0.0039,-0.0538,0,0,-0.0639
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,90° to 91°,90,91,92,1,0.3023,40,41,40.5,92,no,16,0.4100,0.0169,-0.1077,0,0,-0.4269
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,92° to 93°,92,93,92,1,0.6247,47,48,47.5,92,yes,16,0.4800,0.0175,0.1447,1,1,0.5025
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,94° to 95°,94,95,92,1,0.0666,11,12,11.5,92,no,16,0.1200,0.0074,-0.0534,0,0,-0.1274
2026-06-27T17:22:17.065331,MIA,KMIA,KXHIGHMIA-26JUN28,96° or above,96,,92,1,0.0002,1,2,1.5,92,no,16,0.0200,0.0014,-0.0198,0,0,-0.0214
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,93° or below,,93,97,2,0.0401,6,9,7.5,95,no,16,0.0900,0.0057,-0.0499,0,0,-0.0957
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,94° to 95°,94,95,97,2,0.1866,40,41,40.5,95,yes,16,0.4100,0.0169,-0.2234,0,1,0.5731
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,96° to 97°,96,97,97,2,0.3721,39,40,39.5,95,no,16,0.4000,0.0168,-0.0279,0,0,-0.4168
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,98° to 99°,98,99,97,2,0.2956,5,6,5.5,95,no,16,0.0600,0.0039,0.2356,1,0,-0.0639
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,100° to 101°,100,101,97,2,0.0934,1,3,2.0,95,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-06-27T17:22:17.065331,AUS,KAUS,KXHIGHAUS-26JUN28,102° or above,102,,97,2,0.0122,1,2,1.5,95,no,16,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,64° or below,,64,70,1,0.0,,1,,71,no,16,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,65° to 66°,65,66,70,1,0.0002,,1,,71,no,16,0.0100,0.0007,-0.0098,0,0,-0.0107
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,67° to 68°,67,68,70,1,0.0666,1,2,1.5,71,no,16,0.0200,0.0014,0.0466,1,0,-0.0214
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,69° to 70°,69,70,70,1,0.6247,14,16,15.0,71,no,16,0.1600,0.0094,0.4647,1,0,-0.1694
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,71° to 72°,71,72,70,1,0.3023,52,54,53.0,71,yes,16,0.5400,0.0174,-0.2377,0,1,0.4426
2026-06-27T17:22:17.065331,LAX,KLAX,KXHIGHLAX-26JUN28,73° or above,73,,70,1,0.0062,27,28,27.5,71,no,16,0.2800,0.0141,-0.2738,0,0,-0.2941
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,99° or below,,99,103,2,0.0401,2,3,2.5,104,no,16,0.0300,0.0020,0.0101,1,0,-0.0320
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,100° to 101°,100,101,103,2,0.1866,13,14,13.5,104,no,16,0.1400,0.0084,0.0466,1,0,-0.1484
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,102° to 103°,102,103,103,2,0.3721,44,46,45.0,104,no,16,0.4600,0.0174,-0.0879,0,0,-0.4774
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,104° to 105°,104,105,103,2,0.2956,32,40,36.0,104,yes,16,0.4000,0.0168,-0.1044,0,1,0.5832
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,106° to 107°,106,107,103,2,0.0934,1,3,2.0,104,no,16,0.0300,0.0020,0.0634,1,0,-0.0320
2026-06-27T17:22:17.065331,PHX,KPHX,KXHIGHTPHX-26JUN28,108° or above,108,,103,2,0.0122,2,3,2.5,104,no,16,0.0300,0.0020,-0.0178,0,0,-0.0320
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,95° or below,,95,98,2,0.1056,3,5,4.0,97,no,16,0.0500,0.0033,0.0556,1,0,-0.0533
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,96° to 97°,96,97,98,2,0.2956,34,35,34.5,97,yes,16,0.3500,0.0159,-0.0544,0,1,0.6341
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,98° to 99°,98,99,98,2,0.3721,37,44,40.5,97,no,16,0.4400,0.0172,-0.0679,0,0,-0.4572
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,100° to 101°,100,101,98,2,0.1866,7,9,8.0,97,no,16,0.0900,0.0057,0.0966,1,0,-0.0957
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,102° to 103°,102,103,98,2,0.0371,2,3,2.5,97,no,16,0.0300,0.0020,0.0071,1,0,-0.0320
2026-06-27T17:22:17.065331,DAL,KDFW,KXHIGHTDAL-26JUN28,104° or above,104,,98,2,0.003,1,2,1.5,97,no,16,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,76° or below,,76,77,3,0.4338,83,86,84.5,75,yes,16,0.8600,0.0084,-0.4262,0,1,0.1316
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,77° to 78°,77,78,77,3,0.2576,5,7,6.0,75,no,16,0.0700,0.0046,0.1876,1,0,-0.0746
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,79° to 80°,79,80,77,3,0.1869,2,4,3.0,75,no,16,0.0400,0.0027,0.1469,1,0,-0.0427
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,81° to 82°,81,82,77,3,0.0883,2,5,3.5,75,no,16,0.0500,0.0033,0.0383,1,0,-0.0533
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,83° to 84°,83,84,77,3,0.0272,1,3,2.0,75,no,16,0.0300,0.0020,-0.0028,0,0,-0.0320
2026-06-27T17:22:17.065331,BOS,KBOS,KXHIGHTBOS-26JUN28,85° or above,85,,77,3,0.0062,1,2,1.5,75,no,16,0.0200,0.0014,-0.0138,0,0,-0.0214
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,78° or below,,78,85,2,0.0006,2,4,3.0,88,no,16,0.0400,0.0027,-0.0394,0,0,-0.0427
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,79° to 80°,79,80,85,2,0.0116,4,5,4.5,88,no,16,0.0500,0.0033,-0.0384,0,0,-0.0533
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,81° to 82°,81,82,85,2,0.0934,8,9,8.5,88,no,16,0.0900,0.0057,0.0034,0,0,-0.0957
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,83° to 84°,83,84,85,2,0.2956,31,32,31.5,88,no,16,0.3200,0.0152,-0.0244,0,0,-0.3352
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,85° to 86°,85,86,85,2,0.3721,28,30,29.0,88,no,16,0.3000,0.0147,0.0721,1,0,-0.3147
2026-06-28T17:35:23.825719,NYC,KNYC,KXHIGHNY-26JUN29,87° or above,87,,85,2,0.2266,21,22,21.5,88,yes,16,0.2200,0.0120,0.0066,0,1,0.7680
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,91° or below,,91,94,2,0.1056,3,4,3.5,93,no,16,0.0400,0.0027,0.0656,1,0,-0.0427
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,92° to 93°,92,93,94,2,0.2956,31,32,31.5,93,yes,16,0.3200,0.0152,-0.0244,0,1,0.6648
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,94° to 95°,94,95,94,2,0.3721,36,37,36.5,93,no,16,0.3700,0.0163,0.0021,0,0,-0.3863
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,96° to 97°,96,97,94,2,0.1866,17,18,17.5,93,no,16,0.1800,0.0103,0.0066,0,0,-0.1903
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,98° to 99°,98,99,94,2,0.0371,4,5,4.5,93,no,16,0.0500,0.0033,-0.0129,0,0,-0.0533
2026-06-28T17:35:23.825719,CHI,KMDW,KXHIGHCHI-26JUN29,100° or above,100,,94,2,0.003,2,3,2.5,93,no,16,0.0300,0.0020,-0.0270,0,0,-0.0320
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,88° or below,,88,94,1,0.0,1,2,1.5,93,no,16,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,89° to 90°,89,90,94,1,0.0002,6,7,6.5,93,no,16,0.0700,0.0046,-0.0698,0,0,-0.0746
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,91° to 92°,91,92,94,1,0.0666,22,23,22.5,93,no,16,0.2300,0.0124,-0.1634,0,0,-0.2424
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,93° to 94°,93,94,94,1,0.6247,55,56,55.5,93,yes,16,0.5600,0.0172,0.0647,1,1,0.4228
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,95° to 96°,95,96,94,1,0.3023,15,16,15.5,93,no,16,0.1600,0.0094,0.1423,1,0,-0.1694
2026-06-28T17:35:23.825719,MIA,KMIA,KXHIGHMIA-26JUN29,97° or above,97,,94,1,0.0062,3,4,3.5,93,no,16,0.0400,0.0027,-0.0338,0,0,-0.0427
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,95° or below,,95,98,2,0.1056,23,24,23.5,97,no,16,0.2400,0.0128,-0.1344,0,0,-0.2528
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,96° to 97°,96,97,98,2,0.2956,39,40,39.5,97,yes,16,0.4000,0.0168,-0.1044,0,1,0.5832
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,98° to 99°,98,99,98,2,0.3721,25,26,25.5,97,no,16,0.2600,0.0135,0.1121,1,0,-0.2735
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,100° to 101°,100,101,98,2,0.1866,4,6,5.0,97,no,16,0.0600,0.0039,0.1266,1,0,-0.0639
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,102° to 103°,102,103,98,2,0.0371,2,4,3.0,97,no,16,0.0400,0.0027,-0.0029,0,0,-0.0427
2026-06-28T17:35:23.825719,AUS,KAUS,KXHIGHAUS-26JUN29,104° or above,104,,98,2,0.003,1,2,1.5,97,no,16,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,69° or below,,69,70,1,0.3085,1,2,1.5,73,no,16,0.0200,0.0014,0.2885,1,0,-0.0214
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,70° to 71°,70,71,70,1,0.6247,24,28,26.0,73,no,16,0.2800,0.0141,0.3447,1,0,-0.2941
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,72° to 73°,72,73,70,1,0.0666,50,51,50.5,73,yes,16,0.5100,0.0175,-0.4434,0,1,0.4725
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,74° to 75°,74,75,70,1,0.0002,17,18,17.5,73,no,16,0.1800,0.0103,-0.1798,0,0,-0.1903
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,76° to 77°,76,77,70,1,0.0,4,5,4.5,73,no,16,0.0500,0.0033,-0.0500,0,0,-0.0533
2026-06-28T17:35:23.825719,LAX,KLAX,KXHIGHLAX-26JUN29,78° or above,78,,70,1,0.0,,1,,73,no,16,0.0100,0.0007,-0.0100,0,0,-0.0107
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,99° or below,,99,103,2,0.0401,2,3,2.5,103,no,16,0.0300,0.0020,0.0101,1,0,-0.0320
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,100° to 101°,100,101,103,2,0.1866,8,9,8.5,103,no,16,0.0900,0.0057,0.0966,1,0,-0.0957
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,102° to 103°,102,103,103,2,0.3721,37,40,38.5,103,yes,16,0.4000,0.0168,-0.0279,0,1,0.5832
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,104° to 105°,104,105,103,2,0.2956,40,44,42.0,103,no,16,0.4400,0.0172,-0.1444,0,0,-0.4572
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,106° to 107°,106,107,103,2,0.0934,4,5,4.5,103,no,16,0.0500,0.0033,0.0434,1,0,-0.0533
2026-06-28T17:35:23.825719,PHX,KPHX,KXHIGHTPHX-26JUN29,108° or above,108,,103,2,0.0122,1,2,1.5,103,no,16,0.0200,0.0014,-0.0078,0,0,-0.0214
